position,frequency,adjectives_adverbs,,score
0.0,0.6,1.0,0.3,0.3730015877387178
0.6,0.5,0.5,0.3,0.4760778251079139
0.3,0.5,0.4,0.7,0.02383673690387537
0.6,0.7,0.5,0.4,0.3572490117640431
0.3,0.8,0.5,0.5,0.08001498381584066
0.4,0.5,0.5,1.0,0.16194636851124689
0.9,0.6,0.5,0.4,0.5370405472027715
0.7,0.0,0.7,0.4,0.36768658803052157
0.4,0.1,0.5,0.0,0.20867504551763444
0.0,0.8,0.1,1.0,0.2783311759969218
0.9,0.6,0.5,1.0,0.4147900409092244
0.5,0.3,0.7,0.2,0.4223049869408881
0.3,0.9,0.1,0.0,0.07994858068916982
0.4,0.4,0.8,0.3,0.3082171908057627
0.8,1.0,0.6,0.5,0.42135635213159006
0.6,0.3,0.8,0.6,0.26115517820479395
0.1,0.0,0.9,0.2,0.6613005700441911
0.9,0.6,0.8,0.5,0.49158352096481994
0.4,0.6,0.7,0.0,0.17587786036727
0.6,0.3,0.9,0.3,0.397208086238019
0.8,0.3,1.0,0.2,0.40566383392482114
0.6,0.3,0.9,0.5,0.40743673368442024
0.9,0.6,0.9,0.1,0.6244230102823425
0.6,0.7,0.7,1.0,0.31255407643460653
0.6,0.3,0.9,0.7,0.3591234719489076
0.6,0.3,0.9,0.9,0.4354378875868023
0.6,0.3,1.0,0.0,0.35087741912199505
0.7,0.0,1.0,0.6,0.3943165319899921
0.6,0.3,1.0,0.2,0.4074905113039951
0.9,0.6,1.0,0.6,0.4998748554442438
0.6,0.3,1.0,0.4,0.29862377999481066
0.6,0.3,1.0,0.7,0.327797818406155
0.0,0.4,0.5,1.0,0.07243243618305961
0.3,0.7,0.1,0.4,0.07243243618305961
0.6,0.3,1.0,1.0,0.3480129448423019
0.6,0.7,0.9,0.4,0.48400511358639753
0.6,0.7,0.9,0.8,0.36054654852024937
0.4,0.2,0.5,0.5,0.2200727973068965
0.6,0.4,0.1,0.2,0.24862374709430485
0.5,0.6,0.2,0.9,0.23112708782253863
0.4,0.8,0.8,0.7,0.23108859899283204
0.9,0.7,0.2,0.3,0.49279224537381794
0.9,0.7,0.2,0.9,0.3917287756582571
0.4,1.0,1.0,0.1,0.25925093303297775
0.6,0.6,0.0,0.5,0.34354024652454934
1.0,0.5,0.1,0.6,0.3001208222764219
0.3,0.5,0.2,0.8,0.016681681578583938
0.6,0.4,0.2,0.7,0.2456429468457958
0.9,0.7,0.3,0.4,0.49279224537381794
0.6,0.4,0.3,0.0,0.3749443009926784
0.4,0.9,0.8,0.7,0.22747559252305213
0.6,0.8,0.1,0.1,0.3572490117640431
0.9,0.7,0.3,1.0,0.4331472678242724
0.7,0.1,0.2,0.9,0.21959868562955598
0.0,0.6,0.7,0.7,0.23833103989010593
0.6,0.6,0.1,0.5,0.34354024652454934
0.6,0.8,0.1,0.5,0.28519447307243334
0.6,0.0,1.0,0.1,0.3777065885993314
0.6,0.0,1.0,0.3,0.45655459525714503
0.0,0.1,0.5,0.2,0.4255637781373038
0.5,0.3,0.0,0.8,0.16531699199483732
0.3,0.7,0.8,0.9,0.07401907496608014
0.6,0.8,0.2,0.5,0.2979440227707768
0.4,0.3,0.5,0.4,0.19273092731244273
0.6,0.4,0.4,0.7,0.34823578764606095
0.9,0.0,0.6,0.5,0.44223720577070924
0.0,0.8,0.3,0.2,0.34171756628090577
0.9,0.7,0.6,0.7,0.49279224537381794
0.6,0.4,0.5,0.8,0.3391689178484217
0.6,0.8,0.3,0.9,0.28519447307243334
0.3,0.7,0.9,0.6,0.10608213862820699
0.9,0.7,0.7,0.8,0.43862420350945913
0.6,0.4,0.6,0.7,0.3440919308526063
0.0,0.5,0.6,0.1,0.2799920425768364
0.4,0.5,0.3,0.6,0.1682543159536569
0.6,0.8,0.5,0.1,0.442191248610203
0.6,0.8,0.5,0.5,0.3572490117640431
0.7,0.1,0.6,0.3,0.3943165319899921
0.4,0.1,1.0,0.8,0.19795201216089522
0.6,0.4,0.7,0.6,0.31778042569910603
0.3,0.8,0.5,0.0,0.13101228829561762
0.6,0.8,0.5,0.9,0.28519447307243334
0.9,0.0,0.9,1.0,0.5002901970311914
0.9,0.7,0.9,0.4,0.5407461352599708
0.6,0.4,0.9,0.0,0.3837912358530154
0.9,0.7,1.0,0.6,0.6130660746118408
0.6,0.4,0.9,0.2,0.4074905113039951
0.6,0.8,0.7,0.5,0.3667314034103587
0.9,0.8,0.0,0.1,0.40420694385533334
0.6,0.4,0.9,0.6,0.3852267260586545
0.3,0.9,0.0,0.9,0.044565338342285446
0.0,0.4,1.0,0.9,0.09754629439197449
0.8,0.5,0.2,0.8,0.3667609903056768
0.0,0.7,0.6,0.5,0.33637378043641464
0.6,0.1,0.3,0.6,0.17455661762726704
0.6,0.4,0.9,0.9,0.3450903170251055
0.9,0.8,0.0,0.7,0.4277511144249361
1.0,0.6,0.0,0.5,0.3001208222764219
0.3,0.7,0.0,0.2,0.042016983116829804
0.3,0.9,0.7,0.2,0.0923256023187145
0.5,0.4,0.5,0.1,0.41528778088011237
0.5,0.2,0.4,0.6,0.19785656699885326
0.4,0.3,0.8,0.7,0.15631099271695206
0.6,0.5,0.0,0.4,0.34339354078199114
0.0,0.8,0.9,0.3,0.2978485689210965
0.3,0.6,0.0,0.9,0.02383673690387537
0.9,0.8,0.2,0.9,0.4277511144249361
0.4,0.6,0.5,0.3,0.2275428343322753
0.1,0.0,1.0,0.9,0.6613005700441911
0.5,0.6,0.9,1.0,0.18779919992337674
0.4,0.7,0.4,0.8,0.1564542365543006
0.9,0.8,0.3,0.4,0.4309584797517671
0.0,0.8,0.1,0.4,0.3430457579488587
0.4,0.3,0.1,0.8,0.10891318596179819
0.5,0.8,0.1,0.5,0.30463212453823496
0.6,0.5,0.1,0.5,0.29302396359961336
0.6,0.9,0.0,0.5,0.31255407643460653
0.6,0.5,0.1,0.7,0.2961593861882028
0.4,0.1,0.6,0.3,0.18544347254759191
0.5,1.0,0.9,0.0,0.46621707823115227
1.0,0.6,0.6,0.9,0.3128703719747654
0.9,0.8,0.5,0.0,0.5030555646324341
0.6,0.7,0.1,0.6,0.3499090550243702
0.0,0.9,0.9,1.0,0.3045626913308352
0.6,0.9,0.1,0.6,0.28519447307243334
0.5,0.7,0.0,0.4,0.2522181744919475
0.6,0.9,0.1,1.0,0.2315282347917034
0.6,0.5,0.3,0.3,0.22401802716593427
0.9,0.8,0.6,0.7,0.4309584797517671
0.6,0.5,0.3,0.5,0.25564452986463804
0.4,0.6,0.7,0.7,0.23400852996779534
0.3,0.7,0.7,1.0,0.07243243618305961
0.7,0.2,0.2,0.0,0.3606251066281259
0.9,0.1,0.7,0.0,0.44223720577070924
0.4,0.3,1.0,1.0,0.17778172322878402
0.3,0.6,0.2,0.5,0.02383673690387537
0.6,0.5,0.3,0.9,0.2961593861882028
0.6,0.5,0.4,0.0,0.3012019399643075
0.6,0.9,0.3,0.0,0.3800464619305131
0.9,0.8,0.7,0.8,0.48739609197448164
0.6,0.5,0.4,0.2,0.4050054682095481
0.9,0.8,0.8,0.3,0.5298071005288677
0.6,0.7,0.3,0.8,0.3499090550243702
0.4,0.5,0.8,1.0,0.17759775969004216
0.9,0.8,0.8,0.9,0.48739609197448164
0.7,1.0,1.0,0.4,0.3378129948451649
0.6,0.5,0.5,0.1,0.40219022486628314
0.9,0.1,0.9,0.6,0.4751651576341291
0.6,0.5,0.5,0.7,0.36838981900314643
0.9,0.8,1.0,0.6,0.5896094280740951
0.9,0.1,1.0,0.4,0.5434322308435612
0.6,0.9,0.5,0.2,0.38334399868671937
0.5,0.0,0.9,0.8,0.39869184156735415
0.9,0.9,0.0,0.2,0.4407909395776384
0.4,0.1,0.9,0.2,0.21017008466440792
0.5,0.3,0.9,0.9,0.2721377174937593
0.3,0.8,0.4,0.4,0.07401907496608014
0.9,0.9,0.1,0.0,0.4309584797517671
0.3,0.6,0.9,0.8,0.06033043482613167
0.3,0.5,0.9,0.7,0.016681681578583938
0.6,0.9,0.5,1.0,0.28519447307243334
0.9,0.9,0.1,0.6,0.4124845095245777
0.4,1.0,1.0,0.7,0.23985261415259682
0.6,0.7,0.6,0.7,0.36583846344788623
0.6,0.5,0.7,0.5,0.3914723440355836
0.6,0.2,0.0,0.9,0.32409024828850336
0.6,0.5,0.7,0.7,0.2837693705871234
0.8,0.6,0.4,0.3,0.45457726878582877
1.0,0.7,0.6,0.1,0.4140240184345744
0.0,0.7,1.0,0.8,0.37752381954135383
0.6,0.5,0.7,0.9,0.330019916264652
0.6,0.9,0.7,0.0,0.5026277274596604
0.9,0.9,0.3,0.4,0.48739609197448164
0.4,0.7,0.1,0.0,0.2275428343322753
0.6,0.5,0.8,0.2,0.43668767032877687
0.1,0.1,0.0,1.0,0.3050698250222408
0.0,0.8,0.2,0.3,0.3557953076472023
0.6,0.5,0.8,0.4,0.46963187494746395
0.9,0.9,0.4,0.1,0.5498062913520286
0.4,0.4,0.4,0.5,0.10867801942325127
0.6,0.9,0.7,0.8,0.3284834848581226
0.6,0.5,0.8,0.6,0.4482036317360595
0.3,0.9,0.0,0.5,0.049818430567836934
0.9,0.2,0.3,0.2,0.49028996407125547
0.9,0.2,0.3,1.0,0.3832655392694347
0.9,0.2,0.4,0.3,0.3890949389984034
0.6,0.7,0.8,0.9,0.36583846344788623
0.7,0.2,0.8,0.8,0.358709630385254
0.6,0.5,0.9,0.7,0.4050054682095481
0.3,0.9,0.7,0.1,0.14649058879169372
0.0,0.8,0.5,0.2,0.34171756628090577
0.4,0.3,0.7,0.4,0.22962741392697733
0.8,0.0,0.7,0.6,0.3871119160377202
0.6,0.9,0.9,0.2,0.5026277274596604
0.6,0.5,1.0,0.2,0.3278747166391671
0.6,0.9,0.9,0.6,0.3800464619305131
0.5,0.5,0.3,0.3,0.2409523414536177
0.5,0.7,0.7,0.1,0.3106771624458706
0.9,0.9,0.7,0.8,0.48739609197448164
0.0,0.8,0.0,0.1,0.30826403859022655
0.6,0.5,1.0,0.6,0.24872330648315055
0.6,0.5,1.0,0.8,0.4050054682095481
0.4,0.2,0.1,0.7,0.07101936429502817
0.5,0.8,0.9,0.9,0.33706771626916066
0.6,0.7,1.0,0.3,0.5324493209226785
0.6,0.5,1.0,1.0,0.2837693705871234
0.9,0.9,0.8,0.9,0.48739609197448164
0.6,0.6,0.0,0.9,0.21377297975972578
0.6,0.9,1.0,0.7,0.3800464619305131
0.0,0.4,0.7,0.0,0.10129064497272028
0.3,0.7,0.6,0.9,0.042016983116829804
0.6,0.8,0.0,0.1,0.36583846344788623
0.6,0.2,0.5,1.0,0.3232429856703336
0.6,1.0,0.0,0.1,0.3284834848581226
0.5,0.3,0.2,0.9,0.17027142876364126
0.4,0.4,0.7,0.7,0.19457209269511472
0.9,0.9,1.0,0.4,0.5030555646324341
0.4,0.6,0.4,0.9,0.14178615781988851
0.5,0.7,0.8,1.0,0.26446036703777376
0.9,0.2,0.9,0.2,0.5701929992854076
0.6,0.6,0.3,0.2,0.38668645652467026
0.6,0.8,0.2,0.1,0.39790152711001303
0.9,1.0,0.2,0.0,0.46012473841805807
0.0,0.8,0.5,0.6,0.32125129179512696
0.3,0.6,0.8,0.2,0.061893955643013
0.4,1.0,0.3,0.6,0.2034483579273452
0.6,1.0,0.2,0.9,0.2731926889332452
0.6,1.0,0.3,0.6,0.3253036261329501
0.9,1.0,0.3,0.7,0.3783451142252001
0.6,0.6,0.5,0.3,0.42616493334466693
0.6,0.6,0.5,0.8,0.2823929600475999
0.6,1.0,0.4,0.9,0.31255407643460653
0.9,1.0,0.4,0.8,0.43478272644791466
0.6,0.1,0.3,0.0,0.41122223132121816
0.3,0.8,0.3,0.6,0.07243243618305961
0.6,1.0,0.5,0.3,0.37002894016656496
0.9,0.3,0.1,1.0,0.28545749954063493
0.6,0.2,1.0,0.9,0.31521927031041874
0.4,0.3,0.3,0.5,0.1289507593261599
0.1,0.1,0.2,0.0,0.6536739469266989
0.4,0.8,0.5,0.8,0.1255554258466323
0.5,0.1,0.6,0.3,0.3368522716010437
0.6,0.8,0.6,0.1,0.503769152599466
1.0,0.9,0.1,0.0,0.32436577871729916
0.6,1.0,0.6,0.9,0.2979440227707768
0.6,1.0,0.7,0.3,0.3800464619305131
0.6,0.6,0.8,0.5,0.3853943292239324
0.9,0.3,0.4,0.3,0.5077496998468166
0.6,1.0,0.8,0.1,0.49184360828411405
0.6,0.6,0.9,0.5,0.4834683770403587
0.5,0.1,0.7,0.7,0.2376064226783844
0.7,0.3,0.6,0.3,0.3060620136345876
0.9,1.0,0.8,0.6,0.46012473841805807
0.6,0.6,0.9,0.9,0.31175549832587884
0.3,0.8,1.0,1.0,0.07401907496608014
0.6,0.6,1.0,0.1,0.42645902288237564
0.6,0.8,0.9,0.3,0.511342570412213
0.6,1.0,0.9,0.7,0.3667314034103587
0.4,0.4,0.3,0.1,0.12192408757313625
0.9,1.0,1.0,0.3,0.5166809205745563
0.5,0.1,0.8,0.7,0.32807092794585857
0.6,0.7,0.0,0.5,0.30669289020035384
0.3,0.7,0.5,0.6,0.04064439279354951
0.5,0.1,0.8,0.8,0.2402531755376172
0.9,1.0,1.0,0.9,0.49376490047430255
0.6,1.0,1.0,0.9,0.36054654852024937
0.6,0.7,0.0,0.7,0.2618062424010885
0.9,0.3,0.8,0.1,0.42774549803718726
0.6,0.3,0.4,0.3,0.33336708635188883
0.6,0.1,0.7,0.0,0.4599642647052997
0.8,0.1,0.9,0.7,0.3620159259038002
0.3,0.6,0.6,0.4,0.016681681578583938
0.6,0.7,0.1,0.4,0.1823943635801123
0.6,0.3,0.4,1.0,0.1787900028612428
0.4,0.2,0.9,0.7,0.19649140026452333
0.4,1.0,1.0,0.5,0.24346562062237675
0.0,0.5,0.0,0.8,0.056184769447184695
0.4,0.5,0.3,0.3,0.20094090119493566
0.4,0.7,0.0,1.0,0.13593330554850036
0.3,1.0,0.3,0.5,0.08622979248382728
0.0,0.9,0.1,0.4,0.24040033213068043
0.6,0.7,0.2,0.1,0.3839883952268519
0.8,0.8,0.1,0.8,0.34333628962778967
0.0,0.8,0.1,0.6,0.2888234325805559
0.7,0.0,0.1,1.0,0.2428849766577899
0.6,0.7,0.2,0.5,0.25489525669964497
1.0,0.0,0.4,0.7,0.4788609097860767
0.6,0.7,0.3,0.0,0.37887609219135765
1.0,0.0,0.5,0.6,0.5786260853662748
0.7,0.0,0.2,0.7,0.3040150520500307
0.6,0.9,0.2,0.5,0.3626586047227137
0.7,0.0,0.3,0.0,0.500205827714379
0.6,0.7,0.3,0.5,0.31779184277277306
0.7,0.4,0.0,0.2,0.2805580515813622
1.0,0.0,0.7,0.3,0.6613005700441911
0.6,0.7,0.3,0.9,0.2792116781206834
0.6,0.9,0.3,0.2,0.39790152711001303
0.0,0.0,0.8,0.9,0.1760760199597297
0.6,0.7,0.4,0.3,0.25428398062179675
0.1,0.1,0.3,0.1,0.6536739469266989
0.6,0.7,0.4,0.5,0.286061243163573
0.0,0.0,0.9,0.1,0.277959866764372
0.0,0.5,0.9,0.7,0.08619183775326018
0.7,0.4,0.1,0.7,0.29046899707897433
0.6,0.7,0.4,0.9,0.3450627929388484
1.0,0.0,0.9,0.5,0.6613005700441911
0.3,0.8,0.2,0.6,0.042016983116829804
0.4,0.7,0.3,0.0,0.14371646020081552
0.6,0.7,0.5,0.2,0.37887609219135765
0.0,0.8,0.7,0.2,0.37002894016656496
0.4,0.2,0.3,0.4,0.14324109199901558
0.4,0.3,0.9,0.2,0.19499636111774982
0.7,0.0,0.5,0.6,0.4156258727445429
1.0,0.1,0.0,0.8,0.45217881454323755
0.6,0.7,0.5,1.0,0.30669289020035384
0.6,0.7,0.6,0.1,0.3058587031153255
1.0,1.0,0.5,0.7,0.3018226929264229
1.0,0.1,0.1,0.3,0.5331134177525201
0.6,0.7,0.6,0.3,0.32310188413620444
0.4,0.5,0.6,0.3,0.14780344704084358
0.8,0.8,0.9,0.6,0.467343012935086
0.7,0.0,0.6,0.3,0.500205827714379
1.0,0.1,0.1,0.9,0.3527437095759655
0.6,0.7,0.7,0.2,0.5006730748632213
1.0,0.1,0.2,1.0,0.45217881454323755
0.6,0.9,0.6,0.9,0.3626586047227137
0.3,0.7,0.4,0.1,0.043522778936457535
0.4,0.8,0.3,0.7,0.19839307951169713
0.6,0.7,0.7,0.8,0.32262229862386993
0.3,0.8,1.0,0.2,0.10135144336694456
0.6,0.7,0.8,0.3,0.37558527664696584
0.9,0.4,0.8,0.5,0.4207922451451721
0.0,0.1,0.2,0.9,0.2828769401722155
0.6,0.7,0.8,0.7,0.3336188180444741
0.0,0.8,0.7,0.6,0.34171756628090577
0.6,0.4,0.1,0.8,0.20790310009139165
0.6,0.7,0.9,0.0,0.3801283557663516
0.6,0.7,0.9,0.2,0.5077371750564512
0.9,0.4,0.9,1.0,0.47995195076543584
0.5,0.3,0.4,0.6,0.2429767919383329
0.7,0.4,0.6,1.0,0.2792011865828234
0.4,0.7,0.6,0.3,0.2357077325522972
1.0,0.1,0.6,0.8,0.4291659087053948
0.6,0.7,0.9,1.0,0.3349993202534146
0.7,0.0,1.0,0.1,0.47310490347599476
0.4,0.5,0.8,0.9,0.1508857930961805
0.5,0.5,0.6,0.6,0.2286526750989164
0.3,0.9,0.6,0.4,0.09370511699866231
0.7,0.0,1.0,0.9,0.500205827714379
0.0,0.5,0.4,0.1,0.16425851798388616
0.4,0.3,0.5,0.0,0.19649140026452333
0.8,0.9,0.4,0.8,0.33899722094504514
0.6,0.7,1.0,0.9,0.3097987144867313
1.0,0.1,0.8,1.0,0.5480560122474326
0.0,0.0,0.1,0.6,0.3381994958633369
0.0,0.1,0.1,0.1,0.32263952652042205
0.3,0.9,0.6,0.9,0.07401907496608014
0.4,0.8,0.7,0.5,0.2275428343322753
1.0,0.1,0.9,0.5,0.6613005700441911
0.4,0.9,0.6,0.8,0.1564542365543006
0.3,1.0,0.3,0.3,0.08023388363406674
0.0,0.8,0.7,1.0,0.2783311759969218
0.7,0.1,0.1,0.7,0.22529504821058058
0.6,1.0,0.1,0.5,0.3499090550243702
0.3,1.0,0.9,0.8,0.11539822616272502
0.0,0.4,0.7,0.6,0.06033043482613167
0.3,0.8,0.1,0.4,0.04064439279354951
1.0,0.2,0.0,0.3,0.45275438271705926
0.5,0.2,0.7,0.3,0.2856141787636368
0.6,0.8,0.3,0.1,0.2313949988857444
0.6,0.8,0.3,0.3,0.35468536228599673
0.9,0.5,0.4,0.3,0.4020509229954617
0.7,0.1,0.2,0.8,0.2744233394636334
0.5,0.6,1.0,0.7,0.3810255743075061
0.7,0.1,0.3,0.1,0.500205827714379
0.6,0.4,0.8,0.3,0.5222280934533604
0.5,0.9,0.4,0.0,0.3508692266716175
0.6,0.8,0.4,0.1,0.26869957017401086
0.3,0.7,0.2,0.5,0.016681681578583938
0.9,0.5,0.5,0.8,0.31185532566776375
0.6,0.8,0.4,0.9,0.23231750380034
0.0,0.5,0.6,1.0,0.11504682792307216
0.4,0.4,0.5,0.6,0.11069846815303741
0.9,0.5,0.6,0.3,0.4831835661522982
0.5,0.1,0.9,0.3,0.31258910457084715
0.4,0.7,0.9,1.0,0.11046509398454595
0.4,0.9,0.0,0.1,0.20398942346046114
0.7,0.1,0.4,0.6,0.34686806862901715
0.5,0.0,1.0,0.4,0.30288705252047265
0.7,0.1,0.4,1.0,0.2744233394636334
1.0,0.2,0.6,0.3,0.657696107749541
0.7,0.5,0.2,0.7,0.26549016794399716
0.8,0.3,0.8,1.0,0.3055812175112089
0.6,0.8,0.6,0.9,0.3194424398986975
0.7,0.1,0.5,0.3,0.500205827714379
0.6,1.0,0.6,0.5,0.39790152711001303
1.0,0.2,0.7,0.8,0.4900170833840384
0.5,0.4,1.0,0.4,0.3377290501589893
0.3,0.8,0.9,0.2,0.09279538777838069
1.0,0.2,0.8,0.7,0.6105483917573312
0.9,0.5,0.9,0.6,0.5238813268340924
0.4,0.5,0.5,0.6,0.15144370712838195
0.4,0.8,0.1,0.2,0.17492353006166989
0.0,0.6,0.5,0.9,0.16524208146922403
1.0,0.2,0.9,1.0,0.5167686192804722
0.7,0.1,0.7,0.1,0.500205827714379
0.6,0.8,0.9,0.5,0.27568854594922165
0.6,0.8,0.9,0.7,0.4025376566708068
0.7,0.1,0.7,0.5,0.500205827714379
0.6,0.5,0.2,0.1,0.4360606357152626
0.6,0.8,0.9,0.9,0.3839883952268519
0.9,0.6,0.0,0.5,0.2812736281747936
0.6,1.0,0.9,0.5,0.40738391875632857
0.6,0.8,1.0,0.1,0.43668767032877687
0.6,0.8,1.0,0.3,0.5291717050508603
0.4,0.6,0.5,0.0,0.23655247880913183
0.6,0.8,1.0,0.5,0.3830405156065792
0.0,0.8,0.3,0.8,0.3381994958633369
0.6,0.8,1.0,0.9,0.35468536228599673
0.1,0.1,0.5,0.3,0.6536739469266989
0.0,0.7,0.4,0.1,0.25971478341743576
0.6,0.9,0.0,0.1,0.2580751154248174
1.0,0.3,0.1,0.7,0.40842233967343056
0.4,1.0,0.1,0.6,0.08471340385544615
1.0,0.3,0.2,0.2,0.6144213265670594
0.7,0.1,0.8,1.0,0.34686806862901715
0.6,0.9,0.0,0.7,0.24246995213858322
0.6,0.9,0.0,0.9,0.23196010767810138
0.7,0.1,0.9,0.3,0.500205827714379
0.3,0.9,0.5,0.8,0.07243243618305961
0.3,0.8,0.0,0.0,0.02383673690387537
0.6,0.0,0.3,0.8,0.23903825646790497
1.0,0.3,0.3,0.9,0.40842233967343056
0.5,0.9,0.9,0.7,0.22934465523181918
1.0,0.3,0.4,0.4,0.5372253534163681
0.9,0.6,0.4,0.7,0.35089957435904817
0.7,0.1,1.0,0.4,0.500205827714379
0.6,0.0,0.4,0.7,0.3329713560510461
0.6,0.9,0.2,0.1,0.3930552650244912
0.7,0.1,1.0,0.8,0.500205827714379
0.6,0.9,0.2,0.7,0.2856263459588313
0.5,0.4,0.3,0.0,0.3349978512105175
0.7,0.5,0.9,0.4,0.38338193714145286
0.3,1.0,0.2,1.0,0.07401907496608014
0.0,0.6,0.3,0.5,0.18918784351214285
0.5,0.1,0.4,0.6,0.17211998173587229
0.7,0.5,0.9,0.8,0.33223079959736146
0.0,0.7,1.0,0.6,0.2835490192766159
0.1,0.1,0.5,0.9,0.3050698250222408
0.5,1.0,0.0,0.6,0.2010236256224272
0.7,0.0,0.3,0.6,0.3844484621202835
0.7,0.2,0.1,0.2,0.3973959612336234
1.0,0.3,0.7,0.1,0.6455598724875317
0.6,0.9,0.3,1.0,0.28876176854742075
0.9,0.6,0.7,1.0,0.391109418178137
0.7,0.2,0.1,0.6,0.27664535777496363
1.0,0.3,0.7,0.7,0.5104738175199344
0.6,0.9,0.4,0.1,0.2637663722681123
0.3,1.0,0.9,0.7,0.09991992566664891
0.5,0.3,0.4,0.2,0.25112992713121784
0.0,0.5,0.1,0.5,0.09163441492073991
0.7,0.0,0.4,0.3,0.5194454865756672
0.7,0.2,0.1,1.0,0.22297911949423377
0.6,0.9,0.4,0.5,0.1983237720036283
0.4,0.5,0.1,1.0,0.11560474195527363
0.9,0.0,0.3,0.7,0.3726255967004372
0.5,1.0,0.1,1.0,0.2264130661387748
1.0,0.3,0.9,0.3,0.5640446307260909
0.5,0.7,0.8,0.6,0.31079112024411687
0.4,0.3,0.6,0.4,0.14548676686400222
0.9,0.6,1.0,0.8,0.5016969458604009
0.6,0.9,0.5,0.8,0.3194424398986975
0.7,0.2,0.3,0.4,0.3973959612336234
0.7,0.0,0.5,0.8,0.3844484621202835
0.3,0.8,0.8,0.1,0.07904577582555569
0.7,0.2,0.3,0.8,0.27664535777496363
0.5,1.0,0.3,0.1,0.20400133384690364
0.4,0.8,0.8,0.5,0.16986426231428842
0.6,0.9,0.6,0.5,0.3930552650244912
0.7,0.0,0.6,0.5,0.5194454865756672
0.5,0.3,0.5,1.0,0.1957620513984855
1.0,0.4,0.1,0.0,0.6142694802109675
0.8,0.5,0.2,0.2,0.36563272848909245
0.6,0.0,1.0,0.5,0.451927389966868
0.7,0.2,0.4,0.5,0.3973959612336234
0.4,0.6,0.0,0.5,0.13551429870486592
1.0,0.4,0.1,0.6,0.4328709121903215
0.9,0.7,0.1,0.8,0.29963085508984155
0.6,0.9,0.7,0.1,0.4934829127885771
0.7,0.2,0.4,0.9,0.27664535777496363
0.4,0.9,0.7,0.8,0.18599737902383284
0.4,0.3,0.0,0.5,0.08738022711939758
0.4,1.0,0.8,0.9,0.15963409527947306
0.6,0.5,0.9,1.0,0.3869262585579571
1.0,0.4,0.3,0.2,0.6142694802109675
0.6,0.9,0.7,1.0,0.3578123426371919
0.0,0.5,0.7,0.8,0.14806819770783547
0.4,0.7,0.1,0.2,0.14678484409807993
0.6,0.4,0.3,0.2,0.3992915831828022
0.3,0.7,0.9,0.4,0.03539702257800796
0.6,0.9,0.8,0.3,0.3174435030464977
0.7,0.2,0.6,0.3,0.49017357270540735
1.0,0.4,0.5,0.4,0.6142694802109675
0.7,0.2,0.6,0.7,0.3973959612336234
0.6,0.9,0.9,0.0,0.4445799426460681
0.9,0.0,1.0,0.2,0.49451276687635376
0.4,0.3,0.1,0.6,0.05193058164584236
0.5,0.5,0.9,0.2,0.3397340629297411
1.0,0.4,0.7,0.0,0.5578297834377172
0.7,0.2,0.7,0.4,0.4620366040698338
0.3,0.9,0.4,1.0,0.042016983116829804
0.7,0.0,1.0,0.3,0.5194454865756672
0.4,0.4,0.7,0.9,0.1004148457521068
0.6,0.9,1.0,0.3,0.30904043466202397
0.6,0.9,1.0,0.5,0.42112972231531237
1.0,0.4,0.9,0.2,0.5310782475412835
0.0,0.7,0.2,0.4,0.1991923826481092
0.0,0.8,1.0,0.7,0.34171756628090577
0.0,0.1,0.1,0.3,0.29499913727374544
0.0,0.8,0.5,0.4,0.34921430050009544
0.9,0.7,0.7,0.2,0.40486152239869455
0.6,1.0,0.0,0.5,0.2701318347400569
1.0,0.4,1.0,0.7,0.6399358320894213
0.0,0.0,0.9,0.2,0.33009116832969454
0.0,0.5,1.0,0.8,0.22228733624451383
0.4,0.9,1.0,0.7,0.17034761995572695
0.6,1.0,0.0,0.9,0.3239941390020211
0.8,0.5,0.8,0.2,0.33933480942806066
0.6,0.6,0.4,0.7,0.22662493054206942
0.6,1.0,0.1,0.3,0.3015557543823473
1.0,0.5,0.1,0.2,0.5308545386046709
0.7,0.2,0.9,1.0,0.3973959612336234
1.0,0.5,0.1,0.8,0.4294423299786785
0.6,1.0,0.2,0.1,0.3097987144867313
0.3,1.0,0.2,0.4,0.07243243618305961
0.0,0.6,0.7,0.6,0.2263615076597705
0.6,1.0,0.3,0.1,0.2897923675322984
0.9,0.7,1.0,0.4,0.5785732204050151
0.6,1.0,0.3,0.3,0.2777611574573996
0.4,0.5,0.7,0.7,0.1476678056174005
0.6,1.0,0.3,0.7,0.2856263459588313
0.0,0.4,0.8,0.3,0.062238119935881554
0.3,0.8,0.6,0.9,0.02383673690387537
0.7,0.3,0.0,0.8,0.24742769201112463
1.0,0.5,0.3,1.0,0.3612723019162294
0.0,1.0,0.7,0.6,0.3114514232779265
0.0,0.8,0.8,0.3,0.40738391875632857
0.4,0.9,0.3,0.7,0.17823286882033873
0.4,0.9,0.3,0.8,0.16738615828490533
0.0,0.9,0.0,0.4,0.2783311759969218
0.3,1.0,0.9,0.4,0.10608213862820699
0.7,0.1,0.3,0.7,0.3576065857785447
0.1,0.1,0.7,0.5,0.5670047338684256
0.0,0.8,0.5,0.8,0.3381994958633369
0.6,1.0,0.5,0.1,0.3641677539323123
0.0,0.5,0.4,0.9,0.10190342285047042
0.4,0.4,0.1,0.9,0.0
0.6,1.0,0.5,0.5,0.2468401568981506
0.7,0.1,0.4,0.4,0.5003437488359538
0.0,0.7,0.0,0.2,0.18395580460769723
